"1",1,1.113742,75
"2",1.113742,1.235465,77
"3",1.235465,1.354195,79
"4",1.354195,1.482404,75
"5",1.482404,1.591157,77
"6",1.591157,1.69796,74
"7",1.69796,1.787211,75
"8",1.787211,1.922948,72
"9",1.922948,2.014694,74
"10",2.014694,2.127937,71
"11",2.127937,2.189638,74
"12",2.189638,2.24796,72
"13",2.24796,2.356304,71
"14",2.356304,2.456304,72
"15",2.456304,2.589638,74
"16",2.589638,2.689638,75
"17",2.689638,2.789615,76
"18",2.789615,2.889638,77
"19",2.889638,3.014626,78
"20",3.014626,3.24796,79
"21",3.24796,3.44796,79
"22",3.44796,3.656304,79
"23",3.656304,3.856304,79
"24",3.856304,4.656304,79
"25",4.656304,4.736508,75
"26",4.736508,4.864626,77
"27",4.864626,4.964626,79
"28",4.964626,5.081293,75
"29",5.081293,5.181293,77
"30",5.181293,5.289615,74
"31",5.289615,5.389638,75
"32",5.389638,5.479547,72
"33",5.479547,5.594195,74
"34",5.594195,5.69796,71
"35",5.69796,5.756304,74
"36",5.756304,5.816554,72
"37",5.816554,5.935284,71
"38",5.935284,6.04254,72
"39",6.04254,6.14796,74
"40",6.14796,6.256304,76
"41",6.256304,6.356304,78
"42",6.356304,6.464626,79
"43",6.464626,6.57483,81
"44",6.57483,6.79796,82
"45",6.79796,7.005851,61
"46",7.005851,7.218867,62
"47",7.218867,7.425896,62
"48",7.425896,8.204264,55
"49",8.204264,8.302223,75
"50",8.302223,8.412517,77
"51",8.412517,8.545307,79
"52",8.545307,8.640363,75
"53",8.640363,8.739048,77
"54",8.739048,8.856304,74
"55",8.856304,8.977778,75
"56",8.977778,9.051792,72
"57",9.051792,9.172245,74
"58",9.172245,9.286168,71
"59",9.286168,9.342041,74
"60",9.342041,9.411701,72
"61",9.411701,9.518368,71
"62",9.518368,9.626486,72
"63",9.626486,9.740409,74
"64",9.740409,9.844173,75
"65",9.844173,9.956644,76
"66",9.956644,10.053152,77
"67",10.053152,10.165624,78
"68",10.165624,10.380409,79
"69",10.380409,10.598096,79
"70",10.598096,10.806304,79
"71",10.806304,11.04,79
"72",11.04,11.771429,79
"73",11.771429,11.891157,75
"74",11.891157,12.00508,77
"75",12.00508,12.101588,79
"76",12.101588,12.195919,75
"77",12.195919,12.308391,77
"78",12.308391,12.427393,74
"79",12.427393,12.518821,75
"80",12.518821,12.614604,72
"81",12.614604,12.730703,74
"82",12.730703,12.840273,71
"83",12.840273,12.901951,74
"84",12.901951,12.973787,72
"85",12.973787,13.085533,71
"86",13.085533,13.179864,72
"87",13.179864,13.306304,74
"88",13.306304,13.414626,76
"89",13.414626,13.522359,78
"90",13.522359,13.627574,79
"91",13.627574,13.73932,81
"92",13.73932,13.949025,82
"93",13.949025,14.172517,61
"94",14.172517,14.370613,62
"95",14.370613,14.593379,62
"96",14.593379,15.364626,55
"97",15.364626,15.435828,79
"98",15.435828,15.547574,80
"99",15.547574,15.773243,82
"100",15.773243,15.986576,76
"101",15.986576,16.1883,77
"102",16.1883,16.64254,80
"103",16.64254,16.85805,74
"104",16.85805,17.072109,75
"105",17.072109,17.535783,79
"106",17.535783,17.631293,77
"107",17.631293,17.74186,75
"108",17.74186,17.941406,74
"109",17.941406,18.204808,72
"110",18.204808,18.50957,71
"111",18.50957,19.957189,74
"112",19.957189,20.075465,75
"113",20.075465,20.176327,77
"114",20.176327,20.291701,79
"115",20.291701,20.401996,75
"116",20.401996,20.507937,77
"117",20.507937,20.625488,74
"118",20.625488,20.722722,75
"119",20.722722,20.818504,72
"120",20.818504,20.94186,74
"121",20.94186,21.044173,71
"122",21.044173,21.097143,74
"123",21.097143,21.165352,72
"124",21.165352,21.281293,71
"125",21.281293,21.378685,72
"126",21.378685,21.49796,74
"127",21.49796,21.597824,75
"128",21.597824,21.713198,76
"129",21.713198,21.811157,77
"130",21.811157,21.91347,79
"131",21.91347,22.127529,80
"132",22.127529,22.343765,66
"133",22.343765,22.552744,67
"134",22.552744,22.78059,55
"135",22.78059,23.512019,60
"136",23.512019,23.586032,79
"137",23.586032,23.713016,80
"138",23.713016,23.895874,82
"139",23.895874,24.109207,76
"140",24.109207,24.318912,77
"141",24.318912,24.74796,80
"142",24.74796,24.973425,74
"143",24.973425,25.198368,75
"144",25.198368,25.661316,79
"145",25.661316,25.765805,77
"146",25.765805,25.856304,75
"147",25.856304,26.079275,74
"148",26.079275,26.340499,72
"149",26.340499,26.672835,71
"150",26.672835,28.343946,74
"151",28.343946,28.441905,75
"152",28.441905,28.58703,77
"153",28.58703,28.688617,79
"154",28.688617,28.794558,75
"155",28.794558,28.899774,77
"156",28.899774,29.012245,74
"157",29.012245,29.108028,75
"158",29.108028,29.1922,72
"159",29.1922,29.317733,74
"160",29.317733,29.421497,71
"161",29.421497,29.485352,74
"162",29.485352,29.532517,72
"163",29.532517,29.647166,71
"164",29.647166,29.756735,72
"165",29.756735,29.872835,74
"166",29.872835,29.97152,75
"167",29.97152,30.074558,76
"168",30.074558,30.176871,77
"169",30.176871,30.281361,79
"170",30.281361,30.482359,80
"171",30.482359,30.698595,66
"172",30.698595,30.911202,67
"173",30.911202,31.140499,55
"174",31.140499,31.657869,60
"175",32.192654,34.355012,75
"176",34.355012,35.359275,80
"177",35.359275,35.788844,79
"178",35.788844,36.238731,78
"179",36.238731,36.74796,77
"180",36.74796,37.205261,76
"181",37.205261,37.884445,75
"182",37.884445,38.116644,73
"183",38.116644,38.363356,72
"184",38.363356,38.556304,70
"185",38.556304,39.07737,70
"186",39.07737,39.352359,68
"187",39.657869,41.82313,75
"188",41.82313,42.78966,80
"189",42.78966,43.277279,79
"190",43.277279,43.756191,78
"191",43.756191,44.194468,77
"192",44.194468,44.639638,76
"193",44.639638,45.306304,75
"194",45.306304,45.539638,73
"195",45.539638,45.73279,72
"196",45.73279,45.973697,70
"197",45.973697,46.557098,70
"198",46.557098,46.876372,68
"199",50.64381,51.140137,70
"200",51.140137,51.566803,75
"201",51.566803,51.978957,74
"202",51.978957,52.44796,80
"203",52.44796,52.94796,79
"204",52.94796,53.653697,85
"205",53.653697,53.926531,82
"206",53.926531,54.193561,79
"207",54.193561,54.55347,73
"208",54.55347,54.797279,72
"209",54.797279,55.022948,75
"210",55.022948,55.19796,75
"211",55.19796,55.481293,75
"212",55.481293,56.794195,75
"213",56.794195,57.706304,80
"214",57.706304,58.14796,79
"215",58.14796,58.434105,77
"216",58.434105,58.631474,81
"217",58.631474,59.322268,82
"218",59.322268,59.566078,79
"219",59.566078,59.737325,80
"220",59.737325,59.989842,76
"221",59.989842,60.189638,77
"222",60.189638,60.460046,70
"223",60.460046,60.65161,73
"224",60.65161,60.869207,67
"225",60.869207,61.391656,70
"226",61.391656,61.754921,68
"227",65.446531,65.89932,70
"228",65.89932,66.401452,75
"229",66.401452,66.814626,74
"230",66.814626,67.314626,80
"231",67.314626,67.831293,79
"232",67.831293,68.49796,85
"233",68.49796,68.74796,82
"234",68.74796,68.981769,79
"235",68.981769,69.359093,73
"236",69.359093,69.565171,72
"237",69.565171,69.80898,75
"238",69.80898,69.99474,75
"239",69.99474,70.244354,75
"240",70.244354,71.567892,75
"241",71.567892,72.482177,80
"242",72.482177,72.914626,79
"243",72.914626,73.172971,77
"244",73.172971,73.419683,81
"245",73.419683,74.078549,82
"246",74.078549,74.299139,79
"247",74.299139,74.505216,80
"248",74.505216,74.737415,76
"249",74.737415,74.943493,77
"250",74.943493,75.190205,70
"251",75.190205,75.407892,73
"252",75.407892,75.611066,67
"253",75.611066,75.950658,68
"254",76.306304,76.446985,75
"255",76.446985,76.534059,77
"256",76.534059,76.650159,79
"257",76.650159,76.757552,75
"258",76.757552,76.870749,77
"259",76.870749,76.972948,74
"260",76.972948,77.081293,75
"261",77.081293,77.189638,72
"262",77.189638,77.29796,74
"263",77.29796,77.406304,71
"264",77.406304,77.45288,74
"265",77.45288,77.528391,72
"266",77.528391,77.640635,71
"267",77.640635,77.75288,72
"268",77.75288,77.875329,74
"269",77.875329,77.993697,75
"270",77.993697,78.095737,76
"271",78.095737,78.214626,77
"272",78.214626,78.318186,78
"273",78.318186,78.52635,79
"274",78.52635,78.74796,79
"275",78.74796,78.956304,79
"276",78.956304,79.214626,79
"277",79.214626,79.94796,79
"278",79.94796,80.030431,75
"279",80.030431,80.130431,77
"280",80.130431,80.246758,79
"281",80.246758,80.363084,75
"282",80.363084,80.475329,77
"283",80.475329,80.591656,74
"284",80.591656,80.675329,75
"285",80.675329,80.783493,72
"286",80.783493,80.895737,74
"287",80.895737,81.005942,71
"288",81.005942,81.071248,74
"289",81.071248,81.140635,72
"290",81.140635,81.246758,71
"291",81.246758,81.350839,72
"292",81.350839,81.473288,74
"293",81.473288,81.579411,76
"294",81.579411,81.699819,78
"295",81.699819,81.80186,79
"296",81.80186,81.907982,81
"297",81.907982,82.118186,82
"298",82.118186,82.356304,61
"299",82.356304,82.556304,62
"300",82.556304,82.797778,62
"301",82.797778,83.538595,55
"302",83.538595,83.648799,75
"303",83.648799,83.764626,77
"304",83.764626,83.881293,79
"305",83.881293,83.989638,75
"306",83.989638,84.089638,77
"307",84.089638,84.19796,74
"308",84.19796,84.273288,75
"309",84.273288,84.422948,72
"310",84.422948,84.531293,74
"311",84.531293,84.648799,71
"312",84.648799,84.765125,72
"313",84.765125,84.881452,60
"314",84.881452,84.983493,63
"315",84.983493,85.085533,67
"316",85.085533,85.19796,72
"317",85.19796,85.303901,74
"318",85.303901,85.40288,75
"319",85.40288,85.532472,77
"320",85.532472,85.667166,79
"321",85.667166,85.776327,78
"322",85.776327,85.892427,79
"323",85.892427,86.009615,78
"324",86.009615,86.124626,79
"325",86.124626,86.238549,78
"326",86.238549,86.340137,79
"327",86.340137,86.443175,78
"328",86.443175,86.565443,79
"329",86.565443,86.679003,67
"330",86.679003,86.789638,69
"331",86.789638,86.907574,71
"332",86.907574,87.014966,72
"333",87.014966,87.124173,74
"334",87.124173,87.236282,75
"335",87.236282,87.351656,77
"336",87.351656,87.456146,79
"337",87.456146,87.586395,75
"338",87.586395,87.699955,77
"339",87.699955,87.79796,74
"340",87.79796,87.886803,75
"341",87.886803,88.01161,72
"342",88.01161,88.131293,74
"343",88.131293,88.24381,71
"344",88.24381,88.305488,74
"345",88.305488,88.375148,72
"346",88.375148,88.484354,71
"347",88.484354,88.588118,72
"348",88.588118,88.702767,74
"349",88.702767,88.815964,76
"350",88.815964,88.925896,78
"351",88.925896,89.042359,79
"352",89.042359,89.167892,81
"353",89.167892,89.287982,82
"354",89.287982,89.397552,79
"355",89.397552,89.502404,82
"356",89.502404,89.614626,79
"357",89.614626,89.716826,81
"358",89.716826,89.823493,79
"359",89.823493,89.926168,81
"360",89.926168,90.049524,78
"361",90.049524,90.434468,79
"362",90.777325,90.890522,79
"363",90.890522,90.996463,80
"364",90.996463,91.189615,82
"365",91.189615,91.421316,76
"366",91.421316,91.635012,77
"367",91.635012,92.10703,80
"368",92.10703,92.308028,74
"369",92.308028,92.543855,75
"370",92.543855,93.016236,79
"371",93.016236,93.119638,77
"372",93.119638,93.236463,75
"373",93.236463,93.476282,74
"374",93.476282,93.715375,72
"375",93.715375,94.191656,71
"376",94.191656,95.853062,74
"377",95.853062,96.006894,75
"378",96.006894,96.128799,77
"379",96.128799,96.239093,79
"380",96.239093,96.352291,75
"381",96.352291,96.450976,77
"382",96.450976,96.56127,74
"383",96.56127,96.66576,75
"384",96.66576,96.762994,72
"385",96.762994,96.887801,74
"386",96.887801,96.99796,71
"387",96.99796,97.050341,74
"388",97.050341,97.12,72
"389",97.12,97.231747,71
"390",97.231747,97.349298,72
"391",97.349298,97.477007,74
"392",97.477007,97.568436,75
"393",97.568436,97.684536,76
"394",97.684536,97.789638,77
"395",97.789638,97.908028,79
"396",97.908028,98.103946,80
"397",98.103946,98.34796,66
"398",98.34796,98.54796,67
"399",98.54796,98.784581,67
"400",98.784581,99.473923,60
"401",99.473923,99.59796,79
"402",99.59796,99.706123,80
"403",99.706123,99.804808,82
"404",99.804808,99.931293,79
"405",99.931293,100.04796,77
"406",100.04796,100.154558,76
"407",100.154558,100.190839,79
"408",100.190839,100.290976,77
"409",100.290976,100.404173,76
"410",100.404173,100.462223,77
"411",100.462223,100.623311,79
"412",100.623311,100.74796,80
"413",100.74796,100.856304,77
"414",100.856304,100.972948,75
"415",100.972948,101.081293,74
"416",101.081293,101.14796,77
"417",101.14796,101.222948,75
"418",101.222948,101.339638,74
"419",101.339638,101.431293,75
"420",101.431293,101.556304,79
"421",101.556304,101.689615,77
"422",101.689615,101.822948,79
"423",101.822948,101.94796,75
"424",101.94796,102.04796,77
"425",102.04796,102.164626,74
"426",102.164626,102.281293,75
"427",102.281293,102.39796,72
"428",102.39796,102.522948,74
"429",102.522948,102.64796,71
"430",102.64796,102.764626,67
"431",102.764626,102.881293,69
"432",102.881293,102.99796,71
"433",102.99796,103.114626,72
"434",103.114626,103.222948,74
"435",103.222948,103.356304,75
"436",103.356304,103.489638,77
"437",103.489638,103.606304,79
"438",103.606304,103.722948,75
"439",103.722948,103.839638,77
"440",103.839638,103.931293,74
"441",103.931293,104.031293,75
"442",104.031293,104.139638,72
"443",104.139638,104.24796,74
"444",104.24796,104.34796,71
"445",104.34796,104.406304,74
"446",104.406304,104.472948,72
"447",104.472948,104.59796,71
"448",104.59796,104.69796,72
"449",104.69796,104.814626,74
"450",104.814626,104.914626,75
"451",104.914626,105.04796,76
"452",105.04796,105.164626,77
"453",105.164626,105.289638,79
"454",105.289638,105.403719,80
"455",105.403719,105.514014,77
"456",105.514014,105.622858,80
"457",105.622858,105.728799,77
"458",105.728799,105.839638,75
"459",105.839638,105.94796,79
"460",105.94796,106.081293,71
"461",106.081293,106.189615,74
"462",106.189615,106.531338,72
"463",108.343946,108.413606,72
"464",108.413606,108.494876,74
"465",108.494876,108.539864,76
"466",108.539864,108.610976,77
"467",108.610976,109.063765,79
"468",109.063765,109.213243,81
"469",109.213243,109.342404,78
"470",109.342404,109.451248,79
"471",109.451248,109.548481,79
"472",109.548481,109.654422,77
"473",109.654422,109.822948,75
"474",109.822948,109.931293,76
"475",109.931293,110.04796,76
"476",110.04796,110.164626,74
"477",110.164626,110.281293,71
"478",110.281293,110.39796,72
"479",110.39796,110.49796,72
"480",110.49796,110.604989,71
"481",110.604989,110.723991,68
"482",110.723991,110.829932,69
"483",110.829932,110.947483,68
"484",110.947483,111.066486,74
"485",111.066486,111.186939,71
"486",111.186939,111.272563,67
"487",111.272563,111.404626,67
"488",111.404626,111.509116,72
"489",111.509116,111.628118,69
"490",111.628118,111.74796,66
"491",111.74796,111.869025,66
"492",111.869025,111.972948,67
"493",111.972948,112.075103,62
"494",112.075103,112.181044,59
"495",112.181044,112.300046,62
"496",112.300046,112.461134,55
"497",113.996554,114.08508,72
"498",114.08508,114.150386,74
"499",114.150386,114.191021,76
"500",114.191021,114.220046,77
"501",114.220046,114.646713,79
"502",114.646713,114.803447,81
"503",114.803447,114.925352,78
"504",114.925352,115.034195,79
"505",115.034195,115.137234,79
"506",115.137234,115.243175,77
"507",115.243175,115.372948,75
"508",115.372948,115.48118,76
"509",115.48118,115.606304,76
"510",115.606304,115.713379,74
"511",115.713379,115.804808,71
"512",115.804808,115.931293,72
"513",115.931293,116.039638,72
"514",116.039638,116.156304,71
"515",116.156304,116.269207,68
"516",116.269207,116.372245,69
"517",116.372245,116.498504,68
"518",116.498504,116.627665,74
"519",116.627665,116.719093,71
"520",116.719093,116.822948,67
"521",116.822948,116.935329,67
"522",116.935329,117.032563,72
"523",117.032563,117.151565,69
"524",117.151565,117.266214,66
"525",117.266214,117.395375,66
"526",117.395375,117.49796,67
"527",117.49796,117.606304,62
"528",117.606304,117.736418,59
"529",117.736418,117.846713,62
"530",117.846713,118.080046,55
"531",119.314626,119.439615,71
"532",119.439615,119.533062,67
"533",119.533062,119.649161,72
"534",119.649161,119.760908,67
"535",119.760908,119.843629,74
"536",119.843629,119.958277,71
"537",119.958277,120.093243,67
"538",120.093243,120.226554,67
"539",121.139638,121.2644,74
"540",121.2644,121.364536,67
"541",121.364536,121.484989,76
"542",121.484989,121.598186,67
"543",121.598186,121.717189,77
"544",121.717189,121.833288,67
"545",121.833288,121.945035,79
"546",121.945035,122.058232,65
"547",122.058232,122.165624,81
"548",122.165624,122.290431,78
"549",122.290431,122.40508,79
"550",122.40508,122.524082,79
"551",122.524082,122.632926,77
"552",122.632926,122.756304,75
"553",122.756304,122.881293,76
"554",122.881293,122.994286,76
"555",122.994286,123.108935,74
"556",123.108935,123.226486,71
"557",123.226486,123.330976,72
"558",123.330976,123.44796,72
"559",123.44796,123.55737,71
"560",123.55737,123.658957,68
"561",123.658957,123.769252,69
"562",123.769252,123.878096,69
"563",123.878096,123.986939,67
"564",123.986939,124.100137,64
"565",124.100137,124.214626,60
"566",124.214626,124.333787,60
"567",124.333787,124.439615,65
"568",124.439615,124.554377,62
"569",124.554377,124.669025,59
"570",124.669025,124.79093,59
"571",124.79093,124.905579,60
"572",124.905579,125.017325,55
"573",125.017325,125.120363,60
"574",125.120363,125.246622,55
"575",125.246622,125.381588,60
"576",126.672948,126.79796,71
"577",126.79796,126.895239,67
"578",126.895239,127.031293,72
"579",127.031293,127.133243,67
"580",127.133243,127.227574,74
"581",127.227574,127.3161,71
"582",127.3161,127.448164,67
"583",127.448164,127.56483,67
"584",128.506304,128.639638,74
"585",128.639638,128.729615,67
"586",128.729615,128.858776,76
"587",128.858776,128.961815,67
"588",128.961815,129.082268,77
"589",129.082268,129.194014,67
"590",129.194014,129.292699,79
"591",129.292699,129.43347,65
"592",129.43347,129.556304,81
"593",129.556304,129.672948,78
"594",129.672948,129.789638,79
"595",129.789638,129.89796,79
"596",129.89796,130.006713,77
"597",130.006713,130.115556,75
"598",130.115556,130.228753,76
"599",130.228753,130.356304,76
"600",130.356304,130.472948,74
"601",130.472948,130.578504,71
"602",130.578504,130.706304,72
"603",130.706304,130.815057,72
"604",130.815057,130.915193,71
"605",130.915193,131.039638,68
"606",131.039638,131.156304,69
"607",131.156304,131.2722,69
"608",131.2722,131.385397,67
"609",131.385397,131.489638,64
"610",131.489638,131.588572,60
"611",131.588572,131.693062,60
"612",131.693062,131.806304,65
"613",131.806304,131.89796,62
"614",131.89796,132.013787,59
"615",132.013787,132.129887,59
"616",132.129887,132.241633,60
"617",132.241633,132.34322,55
"618",132.34322,132.452064,60
"619",132.452064,132.594286,55
"620",132.594286,132.716191,60
"621",133.506304,133.607257,79
"622",133.607257,133.737869,75
"623",133.737869,133.852517,77
"624",133.852517,133.961361,74
"625",133.961361,134.049887,74
"626",134.049887,134.112291,72
"627",134.112291,134.187756,71
"628",134.187756,134.29796,72
"629",134.29796,134.414626,74
"630",134.414626,134.522948,75
"631",134.522948,134.639638,76
"632",134.639638,134.722948,77
"633",134.722948,134.839638,78
"634",134.839638,135.039638,79
"635",135.039638,135.264626,79
"636",135.264626,135.489638,79
"637",135.489638,135.722948,79
"638",135.722948,136.263039,79
"639",137.064626,137.155942,79
"640",137.155942,137.291656,75
"641",137.291656,137.406962,77
"642",137.406962,137.522948,74
"643",137.522948,137.590635,74
"644",137.590635,137.639638,72
"645",137.639638,137.760023,71
"646",137.760023,137.864626,72
"647",137.864626,137.978391,74
"648",137.978391,138.099819,76
"649",138.099819,138.209003,78
"650",138.209003,138.310023,79
"651",138.310023,138.434513,81
"652",138.434513,138.650839,82
"653",138.650839,138.870227,61
"654",138.870227,139.078391,62
"655",139.078391,139.30288,62
"656",139.30288,139.829411,55
"657",140.710023,140.82737,79
"658",140.82737,140.936554,75
"659",140.936554,141.039615,77
"660",141.039615,141.143697,74
"661",141.143697,141.206304,74
"662",141.206304,141.266146,72
"663",141.266146,141.389615,71
"664",141.389615,141.481293,72
"665",141.481293,141.600839,74
"666",141.600839,141.703901,75
"667",141.703901,141.818186,76
"668",141.818186,141.914626,77
"669",141.914626,142.031452,78
"670",142.031452,142.259003,79
"671",142.259003,142.49796,79
"672",142.49796,142.722268,79
"673",142.722268,142.981452,79
"674",142.981452,143.531452,79
"675",144.303901,144.415125,79
"676",144.415125,144.509003,75
"677",144.509003,144.625329,77
"678",144.625329,144.731293,74
"679",144.731293,144.778391,74
"680",144.778391,144.847778,72
"681",144.847778,144.967166,71
"682",144.967166,145.081293,72
"683",145.081293,145.182472,74
"684",145.182472,145.292676,76
"685",145.292676,145.406962,78
"686",145.406962,145.507982,79
"687",145.507982,145.616146,81
"688",145.616146,145.843697,82
"689",145.843697,146.074309,61
"690",146.074309,146.282472,62
"691",146.282472,146.52635,62
"692",146.52635,147.116146,55
"693",147.709003,147.961044,82
"694",147.961044,148.157982,80
"695",148.157982,148.572268,77
"696",148.59796,148.838595,80
"697",148.838595,149.085533,79
"698",149.085533,149.280431,75
"699",149.280431,149.533493,72
"700",149.533493,149.65288,74
"701",149.65288,149.734513,75
"702",149.734513,149.969207,77
"703",149.969207,150.242676,78
"704",150.242676,152.275987,79
"705",153.19796,153.322948,79
"706",153.322948,153.431293,75
"707",153.431293,153.539638,77
"708",153.539638,153.64796,74
"709",153.64796,153.706304,74
"710",153.706304,153.764626,72
"711",153.764626,153.881293,71
"712",153.881293,153.981293,72
"713",153.981293,154.089638,74
"714",154.089638,154.189638,75
"715",154.189638,154.314626,76
"716",154.314626,154.414626,77
"717",154.414626,154.522948,79
"718",154.522948,154.756304,80
"719",154.756304,154.981293,66
"720",154.981293,155.189638,67
"721",155.189638,155.439638,67
"722",155.439638,155.931792,60
"723",156.134966,156.239638,79
"724",156.239638,156.378776,80
"725",156.378776,156.59796,82
"726",156.59796,156.856304,76
"727",156.856304,157.114626,77
"728",157.114626,157.540635,80
"729",157.540635,157.757461,74
"730",157.757461,158.010023,75
"731",158.010023,158.456962,79
"732",158.456962,158.534513,77
"733",158.534513,158.689615,75
"734",158.689615,158.910023,74
"735",158.910023,159.136554,72
"736",159.136554,159.393697,71
"737",159.393697,159.856304,74
"738",159.856304,159.972948,75
"739",159.972948,160.089638,77
"740",160.089638,160.214626,79
"741",160.214626,160.331293,75
"742",160.331293,160.44796,77
"743",160.44796,160.539638,74
"744",160.539638,160.64796,75
"745",160.64796,160.756304,72
"746",160.756304,160.864626,74
"747",160.864626,160.972948,71
"748",160.972948,161.031293,74
"749",161.031293,161.081293,72
"750",161.081293,161.189638,71
"751",161.189638,161.29796,72
"752",161.29796,161.414626,74
"753",161.414626,161.514626,75
"754",161.514626,161.639638,76
"755",161.639638,161.74796,77
"756",161.74796,161.856304,79
"757",161.856304,162.072948,80
"758",162.072948,162.322948,66
"759",162.322948,162.531293,67
"760",162.531293,162.772948,67
"761",162.772948,163.05288,60
"762",163.266146,163.420227,55
"763",163.420227,163.553901,63
"764",163.553901,163.660023,72
"765",163.660023,163.780431,63
"766",163.780431,163.888595,55
"767",163.888595,164.007982,62
"768",164.007982,164.10288,71
"769",164.10288,164.239615,62
"770",164.239615,164.361044,55
"771",164.361044,164.482472,65
"772",164.482472,164.600839,74
"773",164.600839,164.69796,65
"774",164.69796,164.803901,55
"775",164.803901,164.930431,63
"776",164.930431,164.983493,72
"777",164.983493,165.156304,63
"778",165.156304,165.281293,60
"779",165.281293,165.39796,67
"780",165.39796,165.522948,75
"781",165.522948,165.656304,67
"782",165.656304,165.764626,59
"783",165.764626,165.864626,67
"784",165.864626,165.942676,74
"785",165.942676,166.10288,67
"786",166.10288,166.214626,60
"787",166.214626,166.322948,67
"788",166.322948,166.439638,75
"789",166.439638,166.54796,67
"790",166.54796,166.631452,55
"791",166.631452,166.705942,62
"792",166.705942,166.786554,71
"793",166.786554,166.847778,77
"794",166.847778,166.922268,71
"795",166.922268,167.022268,62
"796",167.022268,167.072268,55
"797",167.072268,167.119207,62
"798",167.119207,167.255942,71
"799",167.255942,167.330431,77
"800",167.330431,167.421248,71
"801",167.421248,167.500839,62
"802",167.500839,167.562064,55
"803",167.562064,167.661044,62
"804",167.661044,167.744717,71
"805",167.744717,167.831452,77
"806",167.831452,167.882472,71
"807",167.882472,167.959003,62
"808",167.959003,168.021248,55
"809",168.021248,168.078391,62
"810",168.078391,168.14796,71
"811",168.14796,168.24796,77
"812",168.24796,168.34796,71
"813",168.34796,168.441656,62
"814",168.441656,170.447166,77
"815",172.379411,174.175329,79
"816",174.175329,175.310023,84
"817",175.310023,175.783493,83
"818",175.783493,176.722268,81
"819",176.722268,177.848799,79
"820",177.848799,178.097778,77
"821",178.097778,178.338595,76
"822",178.338595,178.564626,74
"823",178.564626,178.631293,77
"824",178.631293,178.69796,76
"825",178.69796,178.831293,74
"826",178.831293,178.956304,76
"827",178.956304,179.089638,77
"828",179.089638,179.322948,79
"829",179.322948,179.556304,79
"830",179.556304,179.99796,79
"831",179.99796,180.689638,84
"832",180.689638,180.922948,83
"833",180.922948,181.14796,81
"834",181.14796,181.339638,83
"835",181.339638,181.556304,84
"836",181.556304,181.79796,86
"837",181.79796,182.04796,88
"838",182.04796,182.29796,90
"839",182.29796,183.591656,91
"840",183.591656,184.481452,89
